8529,CSE0000870,CallCenterC9,2006-08-01,2006-07-22,290,176
8530,CSE0000870,AirConditioner38,2006-08-10,2006-08-05,680,340
8531,CSE0000870,Multiplexer89,2006-07-18,2006-09-12,80,460
8532,CSE0000870,BindingMachineM0,2006-07-21,2006-09-01,110,88
8533,CSE0000870,OfficeEquipmentAccessories10,2006-08-22,2006-08-14,400,527
8534,CSE0000870,Monitor57,2006-07-31,2006-07-26,490,368
8535,CSE0000870,Massager82,2006-08-13,2006-08-17,350,14
8536,CSE0000870,PhysicalSecurityIsolationD9,2006-08-14,2006-08-23,850,328
8537,CSE0000870,RiceCooker18,2006-09-11,2006-08-09,440,180
8538,CSE0000870,LaptopDesk56,2006-09-12,2006-09-01,310,240
8539,CSE0000870,MonitorH7,2006-08-19,2006-08-10,530,162
8540,CSE0000870,CdPrintRecorder13,2006-08-20,2006-07-16,180,35
8541,CSE0000870,NotebookAccessoriesA6,2006-08-22,2006-08-02,150,359
8542,CSE0000870,LaminatingMachineE3,2006-09-05,2006-07-26,800,430
8543,CSE0000870,GraphicsCardC0,2006-08-02,2006-07-19,470,36
8544,CSE0000870,VideoDistributorZ5,2006-08-26,2006-08-28,530,177
8545,CSE0000870,Scanner21,2006-07-23,2006-08-07,950,140
8546,CSE0000870,Scanner43,2006-07-23,2006-08-01,550,137
8547,CSE0000870,TesterO7,2006-08-30,2006-08-26,290,366
8548,CSE0000870,MobilePhoneCarAccessoriesR1,2006-09-10,2006-07-31,730,345
8549,CSE0000870,Tape53,2006-08-28,2006-08-30,280,446
8550,CSE0000870,Ssd50,2006-08-30,2006-07-21,80,327
8551,CSE0000870,TrafficManagementF4,2006-07-22,2006-09-10,530,198
8552,CSE0000870,Cd-Rom02,2006-07-25,2006-07-18,310,40
8553,CSE0000870,TwistedPair02,2006-09-05,2006-07-21,600,341
8554,CSE0000870,SolarWaterHeaters80,2006-08-28,2006-07-29,220,329
8555,CSE0000870,ServerMotherboardQ7,2006-08-23,2006-09-08,120,189
8556,CSE0000870,CabinetS3,2006-08-08,2006-08-09,220,8
8557,CSE0000870,HomeTheater94,2006-07-23,2006-07-16,950,47
8558,CSE0000870,ServerBarebones96,2006-09-07,2006-08-25,960,459
8559,CSE0000870,FiberEquipment38,2006-08-02,2006-07-25,180,67
8560,CSE0000870,WirelessHdS0,2006-09-01,2006-08-25,520,340
8561,CSE0000870,MouseB8,2006-07-28,2006-08-21,130,146
8562,CSE0000870,AirPurifierO6,2006-08-29,2006-07-25,420,160
8563,CSE0000870,MouseG8,2006-07-23,2006-09-07,420,529
8564,CSE0000870,ToasterElectricOvenX4,2006-07-25,2006-08-14,540,431
8565,CSE0000870,VoiceRecordingR0,2006-07-20,2006-07-17,70,195
8566,CSE0000870,FunctionServerO8,2006-08-05,2006-08-06,130,239
8567,CSE0000870,WorkstationQ9,2006-08-12,2006-09-12,600,190
8568,CSE0000871,FlashAccessories02,2007-12-31,2008-01-03,150,43
8569,CSE0000871,MobilePhoneChargerD7,2007-12-06,2007-12-10,270,327
8570,CSE0000871,TabletBagG4,2007-11-28,2007-12-26,420,345
8571,CSE0000871,Camera35,2007-12-27,2007-12-10,740,337
8572,CSE0000871,FreezerP7,2007-11-15,2007-12-01,870,143
8573,CSE0000871,SpeakerAccessories69,2007-12-17,2007-12-07,470,191
8574,CSE0000871,RamZ7,2007-11-29,2007-12-23,1000,530
8575,CSE0000871,TollMachineU6,2007-12-20,2007-11-14,240,191
8576,CSE0000871,ToiletSeatC2,2007-12-31,2007-11-12,510,139
8577,CSE0000871,DatabaseSoftwareT5,2007-11-22,2007-12-27,20,270
8578,CSE0000872,CameraRemoteO4,2007-11-10,2007-11-07,260,715
8579,CSE0000872,PhoneVoiceCardC4,2007-10-20,2007-10-08,690,225
8580,CSE0000872,FirewallX5,2007-11-09,2007-11-16,310,626
8581,CSE0000872,AntivirusAndEmailFiltering70,2007-10-03,2007-10-09,800,804
8582,CSE0000872,NotebookFilmY0,2007-09-30,2007-10-21,270,209
8583,CSE0000872,CommunicationSoftware34,2007-09-30,2007-10-01,950,552
8584,CSE0000872,LaptopDesk43,2007-11-17,2007-10-17,210,170
8585,CSE0000872,GameConsoleFilmN2,2007-10-10,2007-11-25,480,804
8586,CSE0000872,CasetteLibraryD5,2007-11-09,2007-10-05,530,715
8587,CSE0000872,DiskArray38,2007-09-29,2007-10-23,250,551
8588,CSE0000872,GameConsoleBattery25,2007-10-17,2007-11-25,120,236
8589,CSE0000872,FruitAndVegetableWashingMachineF9,2007-11-03,2007-09-30,320,212
8590,CSE0000872,Tester74,2007-11-05,2007-11-03,1000,171
8591,CSE0000872,GameChargerK2,2007-10-26,2007-10-24,940,639
8592,CSE0000872,NetworkExtenderL1,2007-09-29,2007-11-24,660,215
8593,CSE0000872,ServerHardDriveB3,2007-09-29,2007-11-23,330,804
8594,CSE0000872,VacuumCleaner07,2007-10-13,2007-11-25,470,226
8595,CSE0000872,SolarWaterHeaters12,2007-10-28,2007-10-18,80,695
8596,CSE0000872,ChargerF5,2007-10-29,2007-11-05,920,734
8597,CSE0000872,WirelessHdX1,2007-11-07,2007-11-13,470,697
8598,CSE0000872,OfficeSoftwareS9,2007-10-26,2007-11-23,630,202
8599,CSE0000872,KeyboardAndMouseSet74,2007-11-10,2007-10-21,530,486
8600,CSE0000872,GasWaterHeaterF4,2007-10-03,2007-10-12,60,651
8601,CSE0000872,Camera35,2007-11-04,2007-10-25,260,624
8602,CSE0000872,AirPurifierD4,2007-11-15,2007-11-16,740,552
8603,CSE0000872,MouseFootStickerK1,2007-11-11,2007-11-12,440,627
8604,CSE0000872,PrecisionAirConditionerG9,2007-10-16,2007-10-14,400,236
8605,CSE0000872,ShutterReleaseP4,2007-10-13,2007-09-30,770,433
8606,CSE0000872,BillingSystemI2,2007-11-08,2007-10-05,330,669
8607,CSE0000872,ToiletSeatM4,2007-11-27,2007-11-17,20,413
8608,CSE0000873,BuildingIntercom75,2015-01-16,2014-12-22,950,282
8609,CSE0000873,ServerHardDrive65,2015-01-10,2015-01-06,20,56
8610,CSE0000873,DigitalFrame48,2015-01-11,2015-02-05,440,57
8611,CSE0000873,CustomerManagementSoftwareCrm36,2015-01-01,2014-12-21,390,250
8612,CSE0000873,MobilePhoneFilm78,2015-02-03,2014-12-23,630,380
8613,CSE0000873,ModularInterfaceCardHub47,2015-01-29,2014-12-29,960,269
8614,CSE0000874,PhoneVoiceCardC4,2018-10-25,2018-10-31,650,8
8615,CSE0000874,BarcodeAndCardReadingEquipment34,2018-11-14,2018-11-07,260,667
8616,CSE0000874,OfficeEquipmentAccessoriesI1,2018-12-01,2018-10-26,540,160
8617,CSE0000874,RangeHood35,2018-10-27,2018-11-10,910,446
8618,CSE0000874,AntivirusAndEmailFilteringE7,2018-11-12,2018-12-02,650,180
8619,CSE0000874,ClusterR4,2018-10-19,2018-12-11,780,198
8620,CSE0000874,WaterDispenserI8,2018-11-16,2018-11-26,300,136
8621,CSE0000874,ConverterR3,2018-11-05,2018-11-20,660,272
8622,CSE0000874,Walkie-Talkie31,2018-11-23,2018-11-24,550,12
8623,CSE0000874,SaasSoftwareZ5,2018-12-04,2018-11-29,590,277
8624,CSE0000874,VideoDistributorZ5,2018-12-10,2018-11-14,750,70
8625,CSE0000874,MobilePhoneStylusX9,2018-10-28,2018-12-09,420,327
8626,CSE0000874,TvHanger86,2018-12-16,2018-11-18,1000,360
8627,CSE0000874,RadioYogurtMaker75,2018-12-06,2018-12-02,160,159
8628,CSE0000875,UDiskY8,2006-02-12,2006-03-06,380,380
8629,CSE0000875,VideoCaptureCard60,2006-02-14,2006-02-14,70,468
8630,CSE0000875,PocketPc24,2006-02-01,2006-01-22,340,619
8631,CSE0000875,Flash95,2006-03-10,2006-03-08,760,716
8632,CSE0000876,CdPrintRecorder57,2001-05-05,2001-05-25,200,368
8633,CSE0000876,AidedDesignV1,2001-06-04,2001-05-24,280,34
8634,CSE0000876,OnlineTelephone15,2001-04-22,2001-04-14,70,193
8635,CSE0000876,InternetLivingRoomFitnessW4,2001-05-28,2001-04-27,380,163
8636,CSE0000876,BarcodeAndCardReadingEquipment71,2001-05-03,2001-05-11,870,366
8637,CSE0000877,AirConditioner27,2008-11-21,2008-11-26,590,81
8638,CSE0000877,WirelessAccessPointZ1,2008-12-11,2008-11-27,980,309
8639,CSE0000877,ElectricIronD4,2008-12-06,2008-12-05,300,121
8640,CSE0000877,Air-ConditioningFan51,2008-12-25,2008-12-15,740,419
8641,CSE0000877,DigitalCamera85,2008-12-15,2008-11-19,430,353
8642,CSE0000877,BarcodeAndCardReadingEquipment70,2008-11-09,2008-11-08,900,84
8643,CSE0000877,FruitAndVegetableWashingMachineX1,2008-12-07,2008-11-06,960,445
8644,CSE0000878,Tablet82,2015-06-09,2015-06-03,170,504
8645,CSE0000878,Toner79,2015-07-24,2015-06-06,150,508
8646,CSE0000878,PrecisionAirConditionerG9,2015-06-11,2015-07-02,140,837
8647,CSE0000878,DigitalMobileTvO8,2015-06-06,2015-07-21,970,838
8648,CSE0000879,Dehumidifier97,2011-10-17,2011-09-11,740,78
8649,CSE0000880,InkCartridgeU4,2008-12-21,2009-01-16,330,310
8650,CSE0000880,ComputerFingerprintEncryptionLock04,2009-01-16,2009-01-01,800,247
8651,CSE0000881,Digitizer54,2012-05-27,2012-05-19,440,76
8652,CSE0000881,CentralControlSystemU8,2012-05-17,2012-05-27,250,30
8653,CSE0000882,MultimediaSoftwareA8,2011-01-23,2011-01-28,400,520
8654,CSE0000883,FlashAccessories19,2016-11-02,2016-10-01,530,304
8655,CSE0000883,VideoServer94,2016-09-25,2016-10-31,570,284
8656,CSE0000883,TabletBase60,2016-09-19,2016-11-06,890,54
8657,CSE0000883,EpilatorA8,2016-10-11,2016-10-01,420,618
8658,CSE0000883,UpsPowerShredderJ5,2016-09-16,2016-10-18,510,473
8659,CSE0000883,Hand-HeldGamingDeviceD7,2016-09-17,2016-10-02,710,425
8660,CSE0000883,Speaker30,2016-09-16,2016-09-23,130,383
8661,CSE0000883,IsbnPrinterW6,2016-10-12,2016-10-18,270,265
8662,CSE0000883,CasetteLibraryJ4,2016-09-19,2016-11-05,630,538
8663,CSE0000883,CellphoneDataLine14,2016-10-28,2016-10-24,120,300
8664,CSE0000883,NotebookCaseF3,2016-09-19,2016-09-24,210,476
8665,CSE0000883,ToiletSeatU4,2016-10-18,2016-10-24,140,534
8666,CSE0000883,ElectricBakingPanC6,2016-10-19,2016-10-15,20,407
8667,CSE0000883,SecurityCamera25,2016-10-06,2016-09-19,880,462
8668,CSE0000883,Anti-SlipMobilePhone15,2016-10-02,2016-10-06,430,701
8669,CSE0000884,LaptopC6,2014-07-06,2014-08-12,850,317
8670,CSE0000884,LaptopA9,2014-08-01,2014-07-12,270,129
8671,CSE0000884,AirConditioner38,2014-07-14,2014-07-06,370,263
8672,CSE0000884,PaperCutterI4,2014-08-06,2014-07-26,850,543
8673,CSE0000884,Ssd50,2014-07-05,2014-07-12,210,120
8674,CSE0000884,OfficeEquipmentAccessories21,2014-06-20,2014-08-15,800,73
8675,CSE0000884,SoundCard93,2014-06-26,2014-06-21,90,406
8676,CSE0000884,OpticalTransceiver15,2014-08-13,2014-06-22,890,186
8677,CSE0000884,Cd24,2014-08-06,2014-06-21,920,168
8678,CSE0000884,SerialCommunicationServerE9,2014-08-07,2014-06-30,260,333
8679,CSE0000884,DvdPlayer89,2014-06-26,2014-06-23,550,420
8680,CSE0000884,SoyMilkMachineM1,2014-07-02,2014-08-06,790,537
8681,CSE0000884,HotelEntertainment63,2014-06-23,2014-07-14,860,353
8682,CSE0000884,SetTopBox78,2014-08-02,2014-07-30,890,85
8683,CSE0000884,GameConsoleBattery50,2014-07-19,2014-06-23,230,128
8684,CSE0000884,PrecisionAirConditionerG9,2014-07-17,2014-07-04,210,121
8685,CSE0000884,GameConsoleBattery25,2014-06-28,2014-06-23,390,247
8686,CSE0000885,MobilePhone56,2006-05-29,2006-05-14,310,121
8687,CSE0000886,BinocularsJ1,2011-07-23,2011-08-19,130,186
8688,CSE0000887,FaxMachineCopierV8,2008-01-09,2008-01-08,50,286
8689,CSE0000887,FlashAccessories41,2008-01-27,2008-01-24,390,428
8690,CSE0000887,VideoServer94,2007-12-17,2008-01-15,260,466
8691,CSE0000887,CameraBatteryO2,2007-12-20,2008-01-22,660,267
8692,CSE0000887,EpilatorO0,2007-12-16,2007-12-14,110,418
8693,CSE0000887,DotMatrixPrinterV1,2008-01-25,2008-01-27,720,478
8694,CSE0000887,CleaningAndMaintenanceY4,2008-01-09,2008-01-10,390,369
8695,CSE0000887,FiberEquipmentF2,2008-01-06,2008-01-09,200,469
8696,CSE0000887,ServerBarebones96,2008-01-21,2008-01-08,160,702
8697,CSE0000887,Hand-HeldGamingDeviceL3,2008-02-06,2008-01-15,970,289
8698,CSE0000887,CarEquipment58,2007-12-22,2008-01-28,660,701
8699,CSE0000887,ApplicationSupervision29,2007-12-17,2007-12-19,810,374
8700,CSE0000887,DehumidifierT0,2008-01-01,2008-01-05,740,477
8701,CSE0000887,SetTopBoxD3,2008-01-01,2008-01-10,230,711
8702,CSE0000887,Yuba48,2007-12-16,2008-01-12,750,279
8703,CSE0000887,LaminatorMoDrive26,2008-02-09,2007-12-14,690,304
8704,CSE0000887,RamZ7,2008-01-28,2007-12-21,360,472
8705,CSE0000887,TesterO7,2008-01-20,2008-02-07,770,300
8706,CSE0000888,ElectricHeater39,2005-07-29,2005-07-19,830,311
8707,CSE0000888,ElectricToothbrush21,2005-07-05,2005-08-05,480,149
8708,CSE0000888,AirConditioner38,2005-06-13,2005-07-21,660,274
8709,CSE0000888,DyeSublimationPrinterA3,2005-08-01,2005-07-10,650,133
8710,CSE0000888,DiskArray34,2005-07-11,2005-06-25,20,82
8711,CSE0000888,HumidifierY5,2005-06-28,2005-07-21,100,112
8712,CSE0000888,FlashCard95,2005-07-08,2005-07-22,170,320
8713,CSE0000888,BluetoothAdapter64,2005-07-05,2005-08-01,300,312
8714,CSE0000889,PhotocopyingMachineS8,2004-02-05,2004-02-22,640,183
8715,CSE0000889,Program-ControlledSwitchS2,2004-01-25,2004-03-12,910,345
8716,CSE0000889,SoyMilkMachineM1,2004-02-06,2004-03-11,1000,146
8717,CSE0000889,LaminatingMachineY9,2004-03-04,2004-02-24,370,38
8718,CSE0000889,All-In-OnePrintingMachine57,2004-03-18,2004-03-09,320,257
8719,CSE0000889,HoodP6,2004-03-15,2004-03-14,930,460
8720,CSE0000889,TesterO7,2004-03-07,2004-03-17,330,8
8721,CSE0000889,PressureCookerP8,2004-03-13,2004-02-18,130,338
8722,CSE0000889,ImageAlarm41,2004-02-16,2004-03-11,640,458
8723,CSE0000890,Pbx97,2021-09-04,2021-08-13,160,107
8724,CSE0000891,CableAdapterCardN9,2021-09-16,2021-08-29,780,135
8725,CSE0000891,HotPotJ2,2021-09-04,2021-08-19,200,183
8726,CSE0000891,Tape53,2021-08-25,2021-09-16,570,191
8727,CSE0000891,CellphoneDataLine14,2021-07-28,2021-09-17,960,244
8728,CSE0000891,ColorManagementX0,2021-08-05,2021-08-19,450,70
8729,CSE0000892,TabletQ7,2018-02-18,2018-02-17,590,466
8730,CSE0000892,ReadingMachineQ3,2017-12-29,2018-02-18,880,380
8731,CSE0000892,PrecisionAirConditioner90,2018-02-02,2018-02-18,690,304
8732,CSE0000892,Mp405,2017-12-29,2018-01-11,270,399
8733,CSE0000893,BinocularsJ1,2005-11-01,2005-11-19,390,313
8734,CSE0000893,PocketPcV3,2005-12-16,2005-12-01,440,128
8735,CSE0000894,ElectricHeater39,2014-04-27,2014-06-01,660,475
8736,CSE0000894,WirelessAccessPointR1,2014-04-17,2014-04-29,10,702
8737,CSE0000894,VideoServer94,2014-05-15,2014-04-13,240,293
8738,CSE0000894,FlashAccessories19,2014-04-26,2014-06-05,230,289
8739,CSE0000894,DigitalCameraS4,2014-05-19,2014-04-21,660,61
8740,CSE0000894,WaterHeater40,2014-06-05,2014-04-26,580,463
8741,CSE0000894,AntennaSystem39,2014-06-12,2014-05-31,650,284
8742,CSE0000894,Digitizer39,2014-04-14,2014-05-10,590,286
8743,CSE0000894,PrintServerV0,2014-05-31,2014-05-11,380,468
8744,CSE0000894,MobilePhoneCompanionI6,2014-04-23,2014-05-30,300,60
8745,CSE0000894,ClusterH8,2014-04-26,2014-05-23,690,375
8746,CSE0000894,Charger07,2014-06-09,2014-05-20,190,385
8747,CSE0000894,WirelessSecurityS4,2014-04-19,2014-04-17,980,418
8748,CSE0000894,HardDisk51,2014-05-15,2014-05-19,770,304
8749,CSE0000894,CameraBagA2,2014-04-17,2014-05-06,930,250
13072,CSE0001309,TvBaseT6,2019-04-02,2019-03-22,510,136
8750,CSE0000894,ElectricIronB1,2014-06-04,2014-04-14,880,473
8751,CSE0000894,Walkie-Talkie31,2014-04-27,2014-04-24,590,448
8752,CSE0000894,IndustrialNetworkSwitchR2,2014-05-19,2014-05-12,510,57
8753,CSE0000894,MotherboardChipsetY5,2014-04-23,2014-04-14,680,280
8754,CSE0000894,DiskArray38,2014-06-11,2014-04-17,280,294
8755,CSE0000894,CustomerManagementSoftwareCrm50,2014-05-17,2014-06-08,110,53
8756,CSE0000894,GameChargerA5,2014-06-12,2014-05-29,310,469
8757,CSE0000894,ModularInterfaceCardHub47,2014-05-15,2014-06-01,80,376
8758,CSE0000894,BarcodeAndCardReadingEquipment27,2014-06-07,2014-04-20,780,450
8759,CSE0000895,CameraRemoteO4,2007-04-23,2007-04-14,130,179
8760,CSE0000895,DisinfectionCabinetQ3,2007-04-16,2007-04-03,750,528
8761,CSE0000895,HeatSink95,2007-03-31,2007-04-18,940,33
8762,CSE0000895,Laptop'SBatteryT2,2007-03-23,2007-04-02,120,197
8763,CSE0000895,WaterHeater94,2007-05-06,2007-05-16,350,10
8764,CSE0000895,AccessControlMachineY2,2007-04-06,2007-04-30,510,142
8765,CSE0000895,LaptopDockingStationQ9,2007-04-07,2007-05-07,720,145
8766,CSE0000895,RangeHoodE2,2007-04-21,2007-05-01,810,183
8767,CSE0000895,PhysicalSecurityIsolation71,2007-03-28,2007-03-25,710,22
8768,CSE0000895,Pbx69,2007-04-06,2007-05-02,100,341
8769,CSE0000895,OfficeSoftwareS9,2007-04-22,2007-05-08,510,17
8770,CSE0000895,CdDuplicator58,2007-03-30,2007-03-25,850,137
8771,CSE0000895,CableAdapterCardN9,2007-04-26,2007-03-23,880,12
8772,CSE0000895,CardReaderL3,2007-04-05,2007-04-23,700,446
8773,CSE0000895,VoiceRecording52,2007-03-21,2007-03-21,890,8
8774,CSE0000895,ViewfinderL1,2007-03-20,2007-04-18,360,21
8775,CSE0000895,Anti-SlipMobilePhoneP4,2007-04-11,2007-05-04,760,201
8776,CSE0000895,Dishwasher20,2007-04-28,2007-03-22,500,539
8777,CSE0000895,Razor72,2007-04-01,2007-05-05,960,363
8778,CSE0000895,DigitalMobileTvO8,2007-03-20,2007-04-18,890,8
8779,CSE0000895,RadioYogurtMaker75,2007-04-21,2007-04-20,650,15
8780,CSE0000896,SaasSoftware94,2019-07-03,2019-07-10,60,22
8781,CSE0000896,LensCapR5,2019-06-18,2019-07-30,120,365
8782,CSE0000897,ConverterE1,2017-05-09,2017-04-07,340,540
8783,CSE0000897,PowerSupply63,2017-03-23,2017-04-25,120,293
8784,CSE0000897,Server40,2017-04-12,2017-04-01,610,55
8785,CSE0000897,TvBase65,2017-04-16,2017-04-20,800,452
8786,CSE0000897,MotherboardChipsetY5,2017-03-23,2017-04-20,450,252
8787,CSE0000897,Hand-HeldGamingDeviceR5,2017-04-17,2017-04-20,790,297
8788,CSE0000897,InternetBehaviorManagementG2,2017-04-04,2017-04-15,30,397
8789,CSE0000897,ServerBarebones96,2017-05-04,2017-04-03,110,387
8790,CSE0000897,CommunicationSoftware34,2017-04-15,2017-04-08,940,295
8791,CSE0000897,Hand-HeldGamingDeviceL3,2017-05-07,2017-03-27,430,61
8792,CSE0000897,TollMachine89,2017-04-07,2017-05-16,100,403
8793,CSE0000897,DestroyEquipmentM9,2017-04-21,2017-05-14,710,453
8794,CSE0000898,ChassisZ1,2020-04-07,2020-05-09,830,461
8795,CSE0000898,PressureCookerP8,2020-04-17,2020-05-06,600,148
8796,CSE0000899,RemoteControl83,2000-06-04,2000-05-21,450,129
8797,CSE0000899,FlashCard87,2000-06-13,2000-05-14,900,352
8798,CSE0000899,DigitalMobileTvO8,2000-06-20,2000-06-10,360,156
8799,CSE0000900,IsbnPrinterW6,2011-10-30,2011-10-02,980,699
8800,CSE0000900,TapeDrivesG3,2011-10-19,2011-10-01,470,285
8801,CSE0000900,CameraFilmQ3,2011-10-25,2011-10-08,630,372
8802,CSE0000900,Monitor57,2011-09-21,2011-10-03,730,255
8803,CSE0000900,AntennaSystem39,2011-09-08,2011-09-19,630,471
8804,CSE0000900,Air-ConditioningFan51,2011-10-19,2011-10-15,700,702
8805,CSE0000900,TwistedPairW0,2011-10-05,2011-10-10,410,280
8806,CSE0000900,GameConsoleBatteryB1,2011-09-04,2011-10-29,270,280
8807,CSE0000900,Cluster15,2011-10-02,2011-09-10,520,574
8808,CSE0000900,ServerBarebonesT3,2011-09-07,2011-09-12,360,298
8809,CSE0000900,WorkstationU5,2011-09-02,2011-10-17,860,269
8810,CSE0000900,Pbx06,2011-09-14,2011-09-24,110,383
8811,CSE0000901,Anti-SlipMobilePhone26,2019-03-16,2019-03-05,430,141
8812,CSE0000901,IsbnPrinterA3,2019-03-22,2019-03-14,440,327
8813,CSE0000901,HotPot92,2019-02-17,2019-02-01,800,345
8814,CSE0000901,CasetteLibraryD5,2019-02-27,2019-02-26,200,66
8815,CSE0000901,WaterDispenserY1,2019-03-06,2019-03-05,750,195
8816,CSE0000901,Anti-SlipMobilePhoneP4,2019-03-17,2019-03-11,760,135
8817,CSE0000901,Tester74,2019-02-22,2019-02-18,530,178
8818,CSE0000901,FiberOpticCableT6,2019-02-01,2019-02-23,340,489
8819,CSE0000902,ColdLaminator63,2004-06-15,2004-05-05,340,290
8820,CSE0000903,TabletBag62,2019-10-11,2019-09-17,330,148
8821,CSE0000903,Laptop'SBatteryT2,2019-11-03,2019-09-28,420,306
8822,CSE0000903,TeachingSoftware73,2019-09-14,2019-10-05,880,118
8823,CSE0000903,GameLightGunGamePeripheralL5,2019-10-15,2019-09-25,250,157
8824,CSE0000903,LensI9,2019-11-04,2019-11-05,830,24
8825,CSE0000903,OpticalTransceiver46,2019-10-27,2019-10-30,80,80
8826,CSE0000903,InkjetPrintersW0,2019-10-15,2019-09-23,880,155
8827,CSE0000903,ElectricIron24,2019-10-26,2019-11-03,970,121
8828,CSE0000903,Blu-RayPlayerG1,2019-11-11,2019-10-06,680,110
8829,CSE0000903,HotPot92,2019-10-28,2019-09-27,780,25
8830,CSE0000903,TelephoneM2,2019-11-02,2019-10-21,780,130
8831,CSE0000903,MicrophoneDigitalCompanion60,2019-10-14,2019-11-07,780,275
8832,CSE0000903,LensCap93,2019-10-26,2019-11-04,370,84
8833,CSE0000903,VoiceRecordingR0,2019-10-28,2019-11-08,720,308
8834,CSE0000903,PocketPcE0,2019-10-10,2019-09-20,760,74
8835,CSE0000903,RadioYogurtMaker75,2019-10-31,2019-10-08,860,273
8836,CSE0000904,TripodF5,2021-10-20,2021-10-28,300,7
8837,CSE0000904,CardReader59,2021-11-16,2021-10-19,160,460
8838,CSE0000905,LaminatingMachineE3,2009-03-08,2009-03-01,120,839
8839,CSE0000905,MobilePhoneCompanion86,2009-02-05,2009-02-06,780,687
8840,CSE0000905,AntivirusAndEmailFiltering05,2009-02-26,2009-03-04,60,840
8841,CSE0000905,WirelessNetworkCardL1,2009-03-06,2009-02-18,710,768
8842,CSE0000906,LoadBalancingY3,2007-12-11,2008-01-01,140,48
8843,CSE0000906,KeyboardAndMouseSet73,2007-11-06,2007-12-29,350,332
8844,CSE0000906,MultiplexerL3,2007-12-08,2007-12-07,870,82
8845,CSE0000906,NotebookCase03,2007-11-21,2007-11-24,80,119
8846,CSE0000906,ElectricBakingPanC6,2008-01-02,2007-11-27,150,118
8847,CSE0000906,Cabinet97,2007-11-25,2007-11-30,260,125
8848,CSE0000906,Speaker31,2008-01-05,2007-11-24,580,127
8849,CSE0000906,ScannerO9,2007-11-17,2007-12-25,310,310
8850,CSE0000906,SoftwareEncryption06,2007-11-15,2007-12-03,510,312
8851,CSE0000907,CentralWaterHeaterX5,2002-11-28,2002-12-26,530,333
8852,CSE0000907,TapeS1,2002-12-31,2003-01-23,150,323
8853,CSE0000907,PowerAmplifier15,2002-12-17,2002-11-30,40,246
8854,CSE0000907,LensCapR5,2003-01-02,2002-12-16,670,127
8855,CSE0000907,ElectricFan12,2002-12-06,2003-01-19,810,131
8856,CSE0000907,PhysicalSecurityIsolationN5,2003-01-05,2002-12-18,410,82
8857,CSE0000907,DigitalMobileTvO8,2003-01-19,2003-01-26,800,112
8858,CSE0000907,BillingSystem06,2003-01-24,2002-12-06,180,309
8859,CSE0000908,ElectricFencF6,2009-01-07,2008-12-28,100,142
8860,CSE0000908,ElectricHeaterR1,2009-02-15,2009-02-11,200,197
8861,CSE0000908,TeachingSoftwareO3,2009-01-10,2008-12-20,530,180
8862,CSE0000908,PowerAmplifier15,2009-02-05,2009-01-21,130,531
8863,CSE0000908,HumidifierE8,2008-12-20,2009-02-08,60,162
8864,CSE0000908,OpticalTransceiver46,2009-02-08,2009-01-03,760,459
8865,CSE0000908,SaasSoftwareY1,2009-02-11,2008-12-23,540,197
8866,CSE0000908,Program-ControlledSwitchS2,2009-01-27,2009-02-15,770,201
8867,CSE0000908,Program-ControlledSwitchZ8,2008-12-29,2009-01-01,550,328
8868,CSE0000908,Program-ControlledSwitchD8,2008-12-22,2009-01-24,790,345
8869,CSE0000908,Flash95,2009-01-08,2008-12-27,700,460
8870,CSE0000908,CashRegister74,2009-02-03,2009-02-05,720,64
8871,CSE0000908,TabletQ7,2009-02-03,2009-02-15,160,66
8872,CSE0000908,NetworkExtenderL1,2008-12-29,2008-12-21,30,162
8873,CSE0000908,SurveillanceAroundN5,2009-01-12,2009-02-08,410,668
8874,CSE0000908,Earphone27,2008-12-23,2009-01-23,840,241
8875,CSE0000908,Digitizer29,2009-01-30,2009-02-10,80,65
8876,CSE0000908,DotMatrixPrinter76,2009-01-31,2009-01-08,50,140
8877,CSE0000908,DotMatrixPrinterK1,2009-02-12,2008-12-30,250,198
8878,CSE0000908,TwistedPair02,2009-01-19,2009-02-04,890,70
8879,CSE0000908,SolarWaterHeaters26,2009-01-08,2009-01-06,860,161
8880,CSE0000908,WirelessHd53,2009-01-08,2009-02-06,610,179
8881,CSE0000908,ServerPowerV7,2008-12-23,2009-01-15,680,197
8882,CSE0000908,AllInOneComputerT0,2009-01-06,2009-01-18,290,71
8883,CSE0000908,BluetoothAdapter64,2008-12-25,2008-12-30,420,42
8884,CSE0000909,ServerAccessoriesO3,2011-02-04,2011-02-07,70,61
8885,CSE0000909,GameConsoleBattery50,2011-01-13,2011-01-25,480,249
8886,CSE0000909,ComputerTerminal43,2011-02-10,2011-01-07,90,396
8887,CSE0000910,Tester04,2009-11-23,2009-12-08,920,693
8888,CSE0000910,CallCenterC9,2009-11-14,2009-11-15,740,485
8889,CSE0000910,ServerHardDrive65,2009-11-06,2009-11-12,740,640
8890,CSE0000910,VideoCaptureCard04,2009-10-14,2009-12-08,20,714
8891,CSE0000910,Cabinet07,2009-12-07,2009-12-02,80,261
8892,CSE0000910,FiberOpticCableT6,2009-11-26,2009-11-09,900,219
8893,CSE0000910,Camera95,2009-10-15,2009-11-18,690,417
8894,CSE0000910,InkCartridgeO9,2009-11-30,2009-11-22,260,213
8895,CSE0000910,Multifunctional48,2009-11-10,2009-10-22,550,627
