CSE0001371,VacuumCleaner07,590,2015-03-22,2015-04-11,11112918,
CSE0001371,Pbx97,720,2015-03-18,2015-03-04,11811911,
CSE0001371,HairDryerX7,280,2015-03-19,2015-02-21,11311906,
CSE0001371,AirPurifierD4,210,2015-02-28,2015-04-17,11811426,
CSE0001371,PrecisionAirConditionerK4,50,2015-03-29,2015-02-25,11610326,
CSE0001372,Micro-WaveOvenJ2,930,2004-07-29,2004-07-08,11710200,
CSE0001372,LensD7,110,2004-07-17,2004-08-13,11611508,
CSE0001372,OpticalTransceiver40,980,2004-07-22,2004-06-24,11112908,
CSE0001372,Anti-SlipMobilePhoneP9,30,2004-07-21,2004-06-22,11310829,
CSE0001373,Anti-SlipMobilePhone87,710,2011-10-18,2011-09-18,11110319,
CSE0001373,GameMachineWireH5,530,2011-09-19,2011-09-02,11810722,
CSE0001373,SerialCommunicationServerN8,380,2011-09-15,2011-09-16,11310829,
CSE0001373,PrecisionAirConditionerK9,970,2011-10-30,2011-09-23,11310829,
CSE0001373,Digitizer56,300,2011-10-23,2011-09-01,11511403,
CSE0001373,SetTopBoxI0,650,2011-09-26,2011-09-18,12211614,
CSE0001373,Ribbon48,670,2011-10-06,2011-10-03,11112908,
CSE0001374,AirConditioner27,580,2009-07-05,2009-08-13,11710914,
CSE0001374,CameraRemoteK4,920,2009-07-13,2009-08-12,11112520,
CSE0001374,DisinfectionCabinetQ0,740,2009-08-12,2009-07-17,12011702,
CSE0001374,FocusingScreenU7,930,2009-08-14,2009-08-09,12011920,
CSE0001374,PaperCutter65,870,2009-07-05,2009-07-09,12211226,
CSE0001374,DotMatrixPrinter76,570,2009-07-17,2009-08-02,12210428,
CSE0001374,Minicomputer24,430,2009-07-26,2009-07-18,11910015,
CSE0001374,GpsE3,70,2009-06-27,2009-06-25,11712125,
CSE0001374,PedometerT4,950,2009-08-13,2009-06-29,11510427,
CSE0001374,OpticalTransceiver76,20,2009-07-07,2009-07-18,11910811,
CSE0001374,AccessController53,630,2009-07-26,2009-06-19,11410502,
CSE0001374,GasWaterHeaterF4,960,2009-06-27,2009-07-27,11710805,
CSE0001374,TapeDrivesH2,420,2009-07-18,2009-08-06,11112003,
CSE0001374,Dehumidifier97,850,2009-07-14,2009-07-06,11810722,
CSE0001374,BuildingIntercom75,530,2009-06-21,2009-08-04,11411901,
CSE0001374,TelephoneM2,190,2009-06-24,2009-07-05,12110203,
CSE0001374,Multifunctional48,710,2009-07-03,2009-08-14,11812521,
CSE0001374,Anti-TheftAlarmHostN4,310,2009-07-28,2009-08-01,12011708,
CSE0001374,FootBathEyeProtectionLamp74,190,2009-06-18,2009-07-13,11412713,
CSE0001374,HoodP6,290,2009-07-18,2009-07-14,11410502,
CSE0001374,MobilePhoneFilmZ7,100,2009-07-11,2009-06-22,11410703,
CSE0001374,Hood15,780,2009-08-01,2009-07-21,11910811,
CSE0001374,CashRegister06,320,2009-07-20,2009-07-26,11311712,
CSE0001375,ScreenSplitterA3,70,2007-11-11,2007-11-27,11111115,
CSE0001375,ServerAccessories10,320,2007-12-12,2007-12-27,12210529,
CSE0001375,LaptopI7,740,2007-11-10,2007-11-24,12112001,
CSE0001375,OperatingSystemH9,130,2007-12-09,2007-11-17,12010120,
CSE0001376,NetworkExtenderL1,810,2018-10-20,2018-10-25,12211614,
CSE0001376,AirPurifierD4,750,2018-10-18,2018-11-06,11310305,
CSE0001377,WaterHeater57,350,2009-11-14,2009-11-19,11611812,
CSE0001378,CallCenterC9,860,2021-02-27,2021-04-06,12111613,
CSE0001378,WaterHeater94,70,2021-03-24,2021-03-24,12210703,
CSE0001378,AirPurifierO6,180,2021-03-27,2021-03-09,11911700,
CSE0001378,CashRegisterY2,500,2021-03-24,2021-03-20,12011723,
CSE0001379,BluetoothAdapterL1,690,2015-10-23,2015-10-24,11211002,
CSE0001379,FlashAccessories19,280,2015-10-23,2015-11-30,11512601,
CSE0001379,CoffeeMachineK4,440,2015-11-25,2015-12-01,11412011,
CSE0001379,GraphicsCardC0,620,2015-10-05,2015-10-04,11911627,
CSE0001379,GpsE3,500,2015-11-27,2015-10-09,11311624,
CSE0001379,SetTopBoxD3,400,2015-10-27,2015-11-27,11912919,
CSE0001379,LabelPrinterA6,430,2015-11-28,2015-11-03,11311901,
CSE0001379,Repeater18,190,2015-10-03,2015-10-05,12212108,
CSE0001379,CursorMarkingMachine84,340,2015-11-09,2015-10-27,12211913,
CSE0001380,RefrigeratorZ7,670,2012-06-08,2012-05-04,11610927,
CSE0001380,MobilePhoneCarAccessories21,780,2012-06-23,2012-05-25,12211014,
CSE0001380,LcdTvG1,100,2012-05-26,2012-05-22,11612426,
CSE0001380,CashRegisterY2,380,2012-06-07,2012-06-08,11612508,
CSE0001380,CameraBag51,130,2012-05-09,2012-06-22,11610606,
CSE0001380,AccessController53,80,2012-06-12,2012-06-21,11811615,
CSE0001381,LaptopI7,450,2000-09-06,2000-09-22,11112918,
CSE0001381,EpilatorR1,670,2000-09-14,2000-09-30,11711701,
CSE0001381,MobilePhoneCarAccessoriesW6,230,2000-09-27,2000-10-17,11610016,
CSE0001381,LightningProtectionProducts26,420,2000-10-12,2000-10-07,11410203,
CSE0001381,TelephoneU9,680,2000-10-05,2000-08-22,11810706,
CSE0001381,TabletBase60,110,2000-08-21,2000-10-10,11212008,
CSE0001381,AntennaSystem39,10,2000-08-25,2000-08-26,12212123,
CSE0001381,VoiceRecording38,260,2000-10-06,2000-08-27,11712312,
CSE0001381,GameConsoleBattery25,510,2000-08-29,2000-10-14,11311906,
CSE0001381,WirelessNetworkCardL1,280,2000-09-18,2000-09-28,11410826,
CSE0001381,SoftwareEncryption06,870,2000-09-29,2000-10-15,11811307,
CSE0001381,Pbx97,470,2000-09-15,2000-09-11,12012220,
CSE0001382,ElectricIron24,370,2010-02-27,2010-02-24,11810625,
CSE0001383,SoftwareEncryptionY3,420,2001-09-28,2001-09-24,11110319,
CSE0001383,WirelessAccessPointR1,420,2001-09-05,2001-09-29,11111605,
CSE0001383,FocusingScreenU5,20,2001-10-10,2001-08-16,11710128,
CSE0001383,Ssd50,230,2001-08-17,2001-09-08,12110515,
CSE0001383,WirelessHdS0,40,2001-09-08,2001-08-16,11311921,
CSE0001383,DehumidifierK8,830,2001-10-12,2001-10-09,11710200,
CSE0001383,HotPotJ2,480,2001-10-02,2001-08-25,11611019,
CSE0001383,CasetteLibraryJ4,210,2001-08-17,2001-09-06,11710200,
CSE0001383,MultimediaSoftwareA8,680,2001-10-02,2001-10-08,12212215,
CSE0001383,BarcodeAndCardReadingEquipment20,260,2001-09-18,2001-09-18,11112003,
CSE0001383,TabletD9,810,2001-09-05,2001-09-14,11112416,
CSE0001383,RadioYogurtMakerP4,270,2001-08-16,2001-09-28,11511403,
CSE0001383,GameChargerN0,40,2001-10-03,2001-08-16,12112001,
CSE0001383,CashRegister74,670,2001-09-25,2001-10-10,11710128,
CSE0001383,SoftwareEncryption06,750,2001-08-26,2001-08-22,11912320,
CSE0001384,NetworkExtenderB5,330,2013-08-14,2013-08-23,11710004,
CSE0001384,LaminatingMachineC3,910,2013-07-11,2013-08-02,11111304,
CSE0001385,CallCenterC9,950,2012-07-03,2012-06-24,11312003,
CSE0001385,RadioYogurtMaker92,790,2012-05-30,2012-07-03,11112908,
CSE0001385,UDisk10,120,2012-05-30,2012-05-30,11611019,
CSE0001385,GameJoystick05,970,2012-06-29,2012-05-10,11911807,
CSE0001385,DyeSublimationPrinterY6,140,2012-06-17,2012-05-17,11611508,
CSE0001385,Program-ControlledSwitchZ8,500,2012-05-29,2012-06-24,11311921,
CSE0001385,FlatFilm91,150,2012-05-13,2012-06-02,11310914,
CSE0001385,ServerBarebonesM0,750,2012-06-06,2012-07-03,11711514,
CSE0001385,CentralControlSystemO7,870,2012-05-16,2012-06-22,11112908,
CSE0001385,SlrHandle74,970,2012-05-15,2012-05-21,11911112,
CSE0001385,DigitalMobileTvO8,430,2012-06-24,2012-05-25,12112505,
CSE0001386,DehumidifierT0,40,2019-04-14,2019-03-28,12011206,
CSE0001386,PaperCutter64,370,2019-04-21,2019-04-18,11212119,
CSE0001386,SetTopBoxV1,350,2019-03-07,2019-04-07,11412317,
CSE0001386,OperatingSystemH9,1000,2019-04-07,2019-03-11,12011818,
CSE0001386,HumidifierY5,190,2019-04-16,2019-03-13,12111601,
CSE0001386,UpsPowerShredderT4,810,2019-03-13,2019-02-28,11311011,
CSE0001386,NetworkManagementAndBackupSoftwarevirtualizationSoftware51,550,2019-03-10,2019-04-14,12011508,
CSE0001387,ReadingMachine54,50,2011-02-17,2011-01-26,12112210,
CSE0001387,AttendanceMachineW1,980,2011-01-24,2011-03-04,12112727,
CSE0001387,TeachingSoftwareO3,510,2011-02-09,2011-02-14,11112918,
CSE0001387,AttendanceMachine24,380,2011-02-20,2011-01-16,11611103,
CSE0001387,ServerMotherboardY0,800,2011-03-03,2011-02-11,11810021,
CSE0001387,CursorMarkingMachine03,820,2011-02-21,2011-02-20,12212618,
CSE0001387,Hand-HeldGamingDeviceL3,640,2011-02-13,2011-02-06,11612502,
CSE0001387,SteeringWheel49,550,2011-03-10,2011-03-02,11512408,
CSE0001387,LaserPointersAndPresentersV2,350,2011-02-23,2011-01-17,11611103,
CSE0001387,ElectricIronD4,320,2011-01-15,2011-01-16,12111906,
CSE0001387,DehumidifierG3,930,2011-03-09,2011-01-29,11510201,
CSE0001387,MicrophoneDigitalCompanion60,900,2011-02-21,2011-01-20,11910717,
CSE0001387,Mp4C9,830,2011-02-19,2011-01-21,12112300,
CSE0001387,AntivirusSoftwareP9,350,2011-01-21,2011-02-22,11112326,
CSE0001387,ViewfinderL1,480,2011-02-27,2011-01-15,11711603,
CSE0001387,Ribbon17,820,2011-01-20,2011-01-19,11611101,
CSE0001388,SaasSoftwareY1,390,2003-10-17,2003-09-23,11612502,
CSE0001388,AttendanceMachine24,800,2003-09-20,2003-10-25,11811426,
CSE0001388,LargeFormatPrinter95,700,2003-10-27,2003-10-20,11711710,
CSE0001388,TwistedPairU0,110,2003-10-26,2003-10-12,11212008,
CSE0001388,ElectricBakingPanC6,560,2003-09-15,2003-10-16,11912919,
CSE0001388,DiskArrayM7,720,2003-09-03,2003-09-17,11612024,
CSE0001388,PrinterY4,300,2003-09-06,2003-09-19,11410100,
CSE0001388,OpticalTransceiver46,650,2003-10-07,2003-10-28,11211610,
CSE0001389,DigitalAccessoriesL9,320,2005-12-29,2006-01-13,12211106,
CSE0001389,ServerMemoryA4,810,2005-12-20,2006-01-14,11212228,
CSE0001389,SetTopBoxD3,370,2006-01-28,2006-01-26,11511825,
CSE0001389,All-In-OnePrintingMachineW9,530,2006-01-31,2006-01-23,11511825,
CSE0001389,Hand-HeldGamingDeviceL3,780,2005-12-28,2006-01-07,12011126,
CSE0001390,Tablet82,420,2015-08-08,2015-09-07,11710803,
CSE0001390,DigitalMobileTvH2,760,2015-07-28,2015-08-13,11910017,
CSE0001390,Air-ConditioningFan79,840,2015-07-24,2015-08-11,11310703,
CSE0001390,PrintMediaY8,500,2015-09-14,2015-08-09,11812423,
CSE0001390,WirelessAccessPoint23,660,2015-09-06,2015-09-03,11310110,
CSE0001390,PrintServer18,720,2015-08-06,2015-08-25,11611112,
CSE0001390,Cd-Rom02,860,2015-09-04,2015-08-31,11810305,
CSE0001390,TrafficManagementN0,310,2015-08-06,2015-07-22,11911227,
CSE0001390,ElectricFanS3,150,2015-08-19,2015-08-31,11812423,
CSE0001390,TollMachineH9,610,2015-08-15,2015-07-23,11612422,
CSE0001390,RouterB5,330,2015-07-25,2015-09-11,11711021,
CSE0001390,MotherboardChipsetK8,670,2015-07-26,2015-08-14,12211522,
CSE0001390,KeyboardS0,820,2015-09-04,2015-09-03,12111323,
CSE0001390,Anti-TheftAlarmHost87,750,2015-07-29,2015-08-20,11312409,
CSE0001391,MobilePowerO4,740,2005-03-23,2005-02-15,11611819,
CSE0001392,FlashAccessories02,880,2022-02-02,2022-01-20,11110405,
CSE0001392,NetworkExtenderL1,380,2022-01-12,2022-02-02,11911807,
CSE0001392,ComputerRemoteControl02,610,2022-03-03,2022-01-25,11810722,
CSE0001392,BindingMachine56,770,2022-03-05,2022-02-28,11612800,
CSE0001392,MobilePhoneCarAccessoriesW6,760,2022-01-17,2022-02-28,11510427,
CSE0001392,WaterHeater57,650,2022-03-10,2022-02-27,11110319,
CSE0001392,Freezer85,550,2022-01-28,2022-02-02,12112001,
CSE0001392,WaterHeater71,160,2022-01-27,2022-02-23,11712325,
CSE0001392,HumidifierE8,200,2022-02-07,2022-02-08,11212524,
CSE0001392,NetworkManagementAndBackupSoftwarevirtualizationSoftware51,260,2022-01-19,2022-02-08,11112029,
CSE0001392,FiberOpticCable39,300,2022-01-27,2022-02-24,11910811,
CSE0001392,LaserPointersAndPresentersV2,960,2022-02-05,2022-01-25,12210703,
CSE0001392,InkCartridgeX2,320,2022-02-15,2022-01-17,11812007,
CSE0001392,ColdLaminator63,140,2022-01-15,2022-01-17,12212915,
CSE0001392,TonerCartridge29,290,2022-02-20,2022-02-08,12012922,
CSE0001392,DesktopPcP3,30,2022-01-24,2022-02-14,11212510,
CSE0001392,Toner79,470,2022-02-27,2022-01-26,11211414,
CSE0001392,BarcodeAndCardReadingEquipment20,640,2022-02-15,2022-01-13,11412623,
CSE0001393,PhotoBoxU2,960,2016-03-13,2016-03-18,11312828,
CSE0001393,HardDisk52,450,2016-03-18,2016-04-03,11512408,
CSE0001393,NetworkCardZ5,890,2016-03-27,2016-04-12,11410100,
CSE0001393,HardDiskA7,130,2016-04-10,2016-03-06,11112206,
CSE0001393,LaptopDesk43,700,2016-04-16,2016-03-16,11911424,
CSE0001394,TvBaseR1,80,2019-08-02,2019-08-25,11110321,
CSE0001394,PaperCutter64,970,2019-08-16,2019-09-08,11810722,
CSE0001394,InkCartridgeC4,390,2019-08-28,2019-09-05,11112029,
CSE0001394,SerialCommunicationServerE9,650,2019-09-02,2019-09-08,11711514,
CSE0001394,ScreenSplitterN4,430,2019-09-20,2019-09-02,11611019,
CSE0001394,Anti-TheftAlarmHost87,150,2019-08-03,2019-08-23,11812407,
CSE0001394,HoodP6,930,2019-08-27,2019-09-17,11310927,
CSE0001394,WaterDispenserI8,70,2019-09-07,2019-09-12,11611019,
CSE0001394,HumidifierE8,190,2019-09-08,2019-08-31,11710128,
CSE0001394,Hand-HeldGamingDeviceN2,760,2019-09-08,2019-09-18,11112908,
CSE0001394,DishwasherM7,120,2019-09-02,2019-08-15,11512928,
CSE0001394,ImageAlarm41,710,2019-08-27,2019-08-15,11312003,
CSE0001395,DvrE9,530,2020-07-20,2020-07-27,11211002,
CSE0001395,HeatSink24,370,2020-07-14,2020-08-08,11510209,
CSE0001395,SoftwareEncryptionI2,650,2020-08-25,2020-08-30,11612502,
CSE0001395,WirelessAccessPointR1,950,2020-07-13,2020-07-04,12110225,
CSE0001395,IndustrialControlEquipment34,420,2020-08-12,2020-07-24,11610803,
CSE0001395,DestroyEquipment06,930,2020-08-14,2020-07-21,12212123,
CSE0001395,Scanner87,900,2020-08-16,2020-08-04,12010902,
CSE0001396,ScreenSplitterA3,350,2011-01-08,2011-01-09,11211323,
CSE0001396,Program-ControlledSwitchD8,410,2011-01-03,2010-11-16,11410503,
CSE0001396,MassagerU3,720,2010-12-26,2010-12-04,12211522,
CSE0001396,LensCapU7,740,2010-12-09,2010-12-10,11710004,
CSE0001396,TranslationSoftwareU0,970,2010-11-27,2010-12-13,12111323,
CSE0001397,BarcodeAndCardReadingEquipment34,310,2016-10-18,2016-11-09,12012613,
CSE0001397,AirConditioner71,460,2016-11-02,2016-10-29,11110407,
CSE0001397,BluetoothAdapterP2,650,2016-12-03,2016-11-18,11612910,
CSE0001397,EarphoneP5,10,2016-12-04,2016-12-08,11410915,
CSE0001397,LaptopI7,430,2016-10-28,2016-10-14,11211902,
CSE0001397,WaterHeater57,910,2016-12-08,2016-12-04,12212516,
CSE0001397,LensI9,870,2016-11-23,2016-10-27,11510812,
CSE0001397,RangeHoodI8,220,2016-11-18,2016-12-09,11210512,
CSE0001397,Gps07,780,2016-11-22,2016-11-14,11710900,
CSE0001397,Multifunctional39,240,2016-11-18,2016-11-13,12010126,
CSE0001397,PhotoBoxU2,50,2016-11-08,2016-11-19,11210524,
CSE0001397,InkCartridgeX2,620,2016-11-21,2016-10-16,12012809,
CSE0001397,SetTopBoxD3,170,2016-12-10,2016-11-09,11411127,
CSE0001397,ElectricBakingPan74,990,2016-11-16,2016-12-11,11711922,
CSE0001398,PowerLineCommunicationEquipmentZ2,640,2003-02-23,2003-03-04,11110319,
CSE0001398,DiskArray34,280,2003-03-28,2003-03-11,11411019,
CSE0001399,MouseB8,300,2013-01-12,2013-02-09,11711521,
CSE0001399,CameraBattery26,860,2013-02-16,2013-01-19,11310020,
CSE0001399,TrafficManagementF4,950,2013-02-26,2013-02-12,11810112,
CSE0001399,CameraBattery40,780,2013-01-25,2013-01-21,12212027,
CSE0001399,HotelEntertainment81,820,2013-02-09,2013-02-19,11410503,
CSE0001399,Freezer85,580,2013-01-19,2013-02-08,11511922,
CSE0001399,All-In-OnePrintingMachine57,1000,2013-02-14,2013-02-20,11310212,
CSE0001399,DishwasherM7,900,2013-01-20,2013-03-03,12211014,
CSE0001399,BarcodeAndCardReadingEquipment27,300,2013-01-09,2013-01-07,11110711,
CSE0001399,ElectricHeaterP7,620,2013-01-11,2013-01-27,11610927,
CSE0001399,TollMachine62,290,2013-01-16,2013-01-10,11210712,
CSE0001400,SpeakerAccessoriesB0,490,2005-08-09,2005-07-15,11110611,
CSE0001401,TvBaseR1,830,2015-04-18,2015-05-12,12011206,
CSE0001401,ElectronicDictionary67,680,2015-04-14,2015-04-16,11310409,
CSE0001401,ElectricBakingPanC6,480,2015-04-03,2015-04-25,11611122,
CSE0001402,PrintMediaP9,60,2014-12-13,2014-11-02,11211016,
CSE0001402,CdPrintRecorder13,920,2014-10-27,2014-10-25,12112210,
CSE0001402,IntegratedWiringZ2,210,2014-12-06,2014-11-08,11112316,
CSE0001402,AntivirusAndEmailFiltering80,410,2014-12-14,2014-11-02,11210010,
CSE0001402,HumidifierY1,160,2014-11-07,2014-12-18,11612024,
CSE0001403,TabletQ7,340,2012-04-22,2012-04-23,12111613,
CSE0001403,CameraBattery09,330,2012-05-27,2012-04-25,11510816,
CSE0001403,TwistedPair02,900,2012-04-08,2012-04-20,12111926,
CSE0001403,Digitizer54,240,2012-05-25,2012-04-08,11511403,
CSE0001403,ComputerTerminal43,810,2012-05-31,2012-05-28,11811417,
CSE0001403,MobilePower20,710,2012-05-30,2012-06-02,11311921,
CSE0001403,GasWaterHeaterF8,270,2012-04-10,2012-04-23,11410404,
CSE0001403,FiberEquipment38,730,2012-04-18,2012-05-03,11611508,
CSE0001403,PhotoBox56,160,2012-05-31,2012-05-26,11311405,
CSE0001403,ElectricIronD7,680,2012-05-07,2012-04-20,12012309,
CSE0001403,HotPot92,310,2012-04-18,2012-05-11,11612800,
CSE0001403,TelephoneM2,430,2012-05-27,2012-05-13,11412715,
CSE0001403,MouseG8,730,2012-04-14,2012-05-12,11310914,
CSE0001403,Anti-TheftAlarmHost50,600,2012-05-08,2012-04-27,11511403,
CSE0001404,TapeDrivesH2,130,2014-11-07,2014-11-03,11511007,
CSE0001404,Router92,60,2014-10-02,2014-09-22,11210011,
CSE0001404,VideoDistributorZ5,850,2014-10-29,2014-10-19,11111727,
CSE0001404,TvPlayer60,870,2014-09-10,2014-09-20,11410106,
CSE0001404,PrecisionAirConditionerG9,290,2014-10-27,2014-09-17,11710825,
CSE0001404,DiskArrayM7,520,2014-10-18,2014-10-26,12011206,
CSE0001405,TabletCase05,830,2006-03-29,2006-02-22,12111112,
CSE0001405,ToasterElectricOvenO2,200,2006-02-27,2006-02-21,11710209,
CSE0001405,HairDryer59,750,2006-02-23,2006-03-29,11510024,
CSE0001405,CashRegister06,410,2006-03-12,2006-02-18,11611101,
CSE0001406,Cd-RomBox87,360,2006-03-23,2006-02-20,11311024,
CSE0001407,ServerHardDrive17,610,2020-08-18,2020-07-15,12211905,
CSE0001407,MobilePowerV4,350,2020-08-20,2020-07-30,12011416,
CSE0001407,CommunicationSoftware34,480,2020-08-17,2020-08-20,11611812,
CSE0001407,MobilePhoneChargerF9,870,2020-07-23,2020-08-30,11612805,
CSE0001407,InkCartridgeC4,630,2020-08-04,2020-08-02,11912728,
CSE0001407,TelephoneM2,400,2020-08-29,2020-07-17,12211003,
CSE0001407,NotebookAccessoriesA4,160,2020-07-24,2020-08-12,12211105,
CSE0001407,VoiceRecordingL5,380,2020-08-02,2020-07-14,12211817,
CSE0001407,HandwritingInputE9,790,2020-08-28,2020-09-02,11410003,
CSE0001407,HoodX9,810,2020-08-29,2020-08-12,11612806,
CSE0001407,CashRegisterM3,420,2020-07-15,2020-07-31,11211517,
CSE0001407,TabletD9,40,2020-07-28,2020-08-13,11511625,
CSE0001407,TvHanger69,760,2020-09-02,2020-07-23,11510426,
CSE0001408,AccessControlSystem78,130,2008-08-23,2008-09-20,11411723,
CSE0001408,BindingMachine56,760,2008-09-01,2008-10-05,11111424,
CSE0001408,CoffeeMachineK4,700,2008-09-01,2008-09-01,11811718,
CSE0001408,DiskArray34,900,2008-10-04,2008-08-25,12112900,
CSE0001408,HumidifierY5,650,2008-08-24,2008-09-11,11411723,
CSE0001408,TelephoneConferenceY7,60,2008-08-31,2008-09-04,11911319,
CSE0001409,NotebookAccessoriesA6,220,2012-07-22,2012-07-16,12211502,
CSE0001409,Tape53,180,2012-08-08,2012-07-02,11410413,
CSE0001409,NotebookFilm95,100,2012-07-03,2012-07-07,11112709,
CSE0001410,LaminatingMachineY9,480,2002-12-09,2002-12-05,11111304,
CSE0001410,SolarWaterHeaters26,170,2003-01-14,2002-11-25,12010806,
CSE0001411,NotebookCaseP4,990,2000-12-22,2001-01-13,11312922,
CSE0001411,DigitalMobileTv84,280,2001-01-04,2000-12-30,11110319,
CSE0001411,KeyboardAndMouseSet90,710,2000-11-30,2001-01-05,12012309,
CSE0001411,GameChargerZ3,540,2000-12-21,2000-11-19,11911112,
CSE0001412,ConnectingLine54,20,2014-06-12,2014-06-11,11610600,
CSE0001412,Mp3A1,160,2014-06-19,2014-07-29,12112001,
CSE0001412,MobilePhoneCompanionI6,210,2014-08-02,2014-07-27,11410703,
CSE0001412,RadioYogurtMakerP4,870,2014-06-10,2014-07-24,12111219,
CSE0001413,LaptopA9,50,2018-02-23,2018-02-14,11111605,
CSE0001413,Freezer85,210,2018-03-10,2018-03-08,11410502,
CSE0001413,CommunicationSoftware13,590,2018-02-15,2018-03-07,11911112,
CSE0001413,UpsPowerShredder92,370,2018-02-26,2018-02-05,12011723,
CSE0001413,HumidifierY5,670,2018-03-18,2018-01-29,11611227,
CSE0001413,RangeHoodC9,930,2018-03-10,2018-03-16,11212200,
CSE0001413,CellPhoneBattery21,100,2018-03-04,2018-03-24,11212711,
CSE0001413,JuicerJ9,650,2018-03-09,2018-02-25,12112505,
CSE0001413,CustomerManagementSoftwareCrm36,470,2018-02-15,2018-03-08,11710008,
CSE0001413,GameConsoleBattery25,510,2018-01-27,2018-02-20,11710818,
CSE0001413,CentralControlSystemU8,430,2018-03-28,2018-02-20,11112003,
CSE0001413,ServerR5,390,2018-03-06,2018-02-21,11910811,
CSE0001413,Anti-SlipMobilePhone15,770,2018-02-26,2018-02-18,11412713,
CSE0001413,TvBaseP0,110,2018-03-26,2018-02-16,11211414,
CSE0001413,TabletBaseW5,710,2018-03-04,2018-03-08,11911700,
CSE0001413,Cluster15,950,2018-01-29,2018-03-03,11311405,
CSE0001413,HairDryerX7,90,2018-03-06,2018-03-08,11410820,
CSE0001413,RecordingPenM2,440,2018-03-11,2018-03-07,11812007,
CSE0001413,LaserPointersAndPresentersE8,1000,2018-02-14,2018-03-08,12110614,
CSE0001413,ElectricIron24,740,2018-03-28,2018-03-14,11710805,
CSE0001413,InkCartridgeC4,890,2018-03-14,2018-03-24,11212524,
CSE0001413,PrecisionAirConditionerK4,780,2018-02-24,2018-03-27,11611819,
CSE0001413,DigitalFrameE7,130,2018-03-20,2018-03-01,12112400,
CSE0001413,AntivirusSoftware09,370,2018-02-17,2018-02-07,11611819,
CSE0001413,Anti-TheftAlarmHost87,450,2018-02-23,2018-02-28,11512118,
CSE0001413,PrecisionAirConditioner90,180,2018-02-11,2018-02-14,12210529,
CSE0001414,RefrigeratorZ7,500,2001-03-12,2001-04-03,11111605,
CSE0001414,RemoteControl83,440,2001-03-21,2001-03-11,11310914,
CSE0001414,TollMachineU6,160,2001-04-02,2001-04-05,11512928,
CSE0001414,CardPrinterP8,380,2001-03-28,2001-02-19,11310914,
CSE0001414,KeyboardAndMouseSet74,550,2001-02-27,2001-04-06,12010120,
CSE0001414,CdPrintRecorder57,930,2001-03-27,2001-02-23,11312922,
CSE0001414,Telescope92,970,2001-02-24,2001-03-22,11810104,
CSE0001414,HotPot92,280,2001-03-12,2001-04-11,12010225,
CSE0001414,Multifunctional31,160,2001-03-24,2001-03-06,11510115,
CSE0001414,KeyboardS0,600,2001-03-30,2001-04-12,11610318,
CSE0001414,DesktopPc74,70,2001-03-21,2001-03-19,12110515,
CSE0001414,Cpu68,970,2001-04-11,2001-03-11,11910811,
CSE0001414,LensCapU7,330,2001-03-23,2001-03-11,11511403,
CSE0001414,LcdTv45,680,2001-03-23,2001-03-05,12112511,
CSE0001414,ToiletSeatU4,210,2001-02-21,2001-03-08,12010225,
CSE0001414,ToasterElectricOvenB8,380,2001-03-17,2001-03-30,11111115,
CSE0001414,RibbonS0,310,2001-02-28,2001-03-20,11310927,
CSE0001415,DigitalMobileTvH2,580,2020-03-27,2020-03-14,11411910,
CSE0001415,ConnectingLine29,460,2020-03-26,2020-04-14,12011723,
CSE0001415,SaasSoftwareZ5,670,2020-04-04,2020-04-09,11910811,
CSE0001415,PrintServerX4,380,2020-03-26,2020-03-03,12110325,
CSE0001415,Ssd50,240,2020-04-16,2020-04-14,12112122,
CSE0001415,DigitalCameraS4,720,2020-03-04,2020-03-24,11710200,
CSE0001415,Program-ControlledSwitchB0,620,2020-04-10,2020-03-01,12211614,
CSE0001415,DigitalCamera85,470,2020-03-06,2020-03-11,12211614,
CSE0001415,DotMatrixPrinterV1,170,2020-03-09,2020-03-19,11112520,
CSE0001415,DigitalFrameE7,100,2020-04-17,2020-03-28,11110405,
CSE0001415,UpsPowerShredder92,640,2020-04-13,2020-03-18,11510115,
CSE0001415,HumidifierY5,530,2020-02-26,2020-03-01,11312003,
CSE0001416,DisinfectionCabinetQ0,230,2010-03-16,2010-04-26,12010902,
CSE0001416,Console71,580,2010-03-03,2010-03-03,11410203,
CSE0001416,EarphoneP5,620,2010-04-04,2010-03-26,11311229,
CSE0001416,RepeaterK4,860,2010-03-20,2010-04-16,11112911,
CSE0001416,Mp4Z2,310,2010-03-12,2010-03-03,11211305,
CSE0001416,DesktopPc78,80,2010-04-23,2010-04-27,11910717,
CSE0001416,FlatFilmT9,420,2010-04-01,2010-04-02,11212823,
CSE0001417,Server40,750,2019-09-18,2019-09-09,11311100,
CSE0001417,Ssd50,350,2019-09-04,2019-09-05,11710522,
CSE0001417,ServerHardDrive17,300,2019-09-02,2019-09-17,11411720,
CSE0001417,Gps07,110,2019-09-26,2019-09-23,11911702,
CSE0001417,Hand-HeldGamingDeviceD7,910,2019-09-26,2019-09-19,11610900,
CSE0001417,Hand-HeldGamingDeviceN2,670,2019-10-01,2019-10-10,11711603,
CSE0001417,ColdLaminatorK3,350,2019-09-23,2019-10-09,12010417,
CSE0001417,AidedDesignV1,570,2019-10-27,2019-10-14,11610803,
CSE0001417,DvdPlayerG0,440,2019-10-09,2019-09-07,11311901,
